,id,name,address,zip_code,latitude,longitude,rating,review_count,cuisine
1684,BKABojUN3G9vUrG3AlDZgQ,Wild Ginger,"182 N 10th St, Brooklyn, NY 11211",11211,40.718859,-73.955371,4.0,171,chinese
1685,KvZCCFD8RTyeNe7L4_mLog,Feng Shui,"109 E 42nd St, New York, NY 10017",10017,40.75204,-73.97632,1.5,40,chinese
1688,ZBuUVSietNeZ0sCD7Z7Hdg,Crispy Bamboo Village,"2526 Frederick Douglass B, New York, NY 10030",10030,40.8160789713508,-73.9466381763074,4.5,24,chinese
1689,gxEYxWqKVhs8xBw9Lvd7hA,New East Garden Restaurant,"1685 1st Ave, New York, NY 10128",10128,40.77793,-73.94902,3.5,67,chinese
1692,ATqzYWJLxhNlaXGjmHGNZQ,New Szechuan House,"5008 Skillman Ave, Woodside, NY 11377",11377,40.7459596,-73.9140785,2.5,57,chinese
1694,FnWeS2HRGvDimOHMHRHOsw,Number 1 Chinese Restaurant,"6308 Broadway, Woodside, NY 11377",11377,40.74965,-73.89898,3.5,43,chinese
1697,U7N6Jd8Qe7rbYB87pwuAoA,New Man Hing,"658 Passaic Ave, Nutley, NJ 07110",07110,40.8272424917208,-74.1460819104507,4.0,122,chinese
1698,gvAzBcK3YZf6UQqOerqF2w,New Dragon House Chinese Restaurant,"666 Amsterdam Ave, New York, NY 10025",10025,40.7918190298439,-73.9720649229145,3.0,8,chinese
1702,dBpttLTwkOT3HtFZ-u9vgQ,Panda Garden Restaurant,"5917 Roosevelt Ave, Woodside, NY 11377",11377,40.7455887091084,-73.9046854516638,3.0,33,chinese
1705,hgCYM-CETMxmNCerr2LrEQ,China Wok,"63 Ave D, New York, NY 10009",10009,40.72216,-73.97747,2.0,14,chinese
1706,lBFq-P2OGDZy2aPEKgUMfg,Empire Garden,"911 Columbus Ave, New York, NY 10025",10025,40.7985736262374,-73.9621864229434,2.0,44,chinese
1709,3uXPkkEZbUrbk3e04aBZmQ,East Ocean Palace,"113-09 Queens Blvd, Forest Hills, NY 11375",11375,40.7177701592445,-73.8353998214006,3.5,366,chinese
1710,9JIV8fh01kURbaw2pB1rdA,Peking House,"18523 Union Tpke, Fresh Meadows, NY 11366",11366,40.7288811906764,-73.7830810218111,3.5,169,chinese
1712,eX0Crp7qCYk0wRTTuMdFJg,Happy Garden Bayside Restaurant,"45-63 Bell Blvd, Bayside, NY 11361",11361,40.75860445681486,-73.76824058657179,2.5,72,chinese
1716,ye-TSU-mu1Gd5TAJOpI5Mg,Lichee Nut,"162 Montague St, Brooklyn, NY 11201",11201,40.694149,-73.9928131,3.0,300,chinese
1722,gVcQC9fcWFB5kyLjFCsx1w,China Fun,"226 W Side Ave, Jersey City, NJ 07305",07305,40.7111223,-74.0930023,3.5,16,chinese
1724,Wq9cARVEwOmoqfg41mNRNg,Noree ,"274 Grand St, New York, NY 10002",10002,40.718082705767486,-73.9928564,4.0,203,chinese
1727,MBQg0-g_iiIEY4hzLiezKg,Kuih Cafe,"46 Eldridge St, New York, NY 10002",10002,40.71595284077857,-73.99300267095114,4.5,77,chinese
1729,w0KRT7v9_hsVkcRVMsD2Jg,Fu Wing Chinese Restaurant,"153 E 106th St, New York, NY 10029",10029,40.792308,-73.945686,3.0,16,chinese
1732,ZYWwYSXWyDlVYIjPgXmIQA,East Garden,"32-10 36th Ave, Astoria, NY 11106",11106,40.7560263,-73.9285962,3.5,57,chinese
1733,_hIxEP_Wd13cjNJ1tcf6KQ,Peking Express,"237 Nassau Ave, Brooklyn, NY 11222",11222,40.725869,-73.94279,3.5,44,chinese
1735,c9I4-T9wTlMmJEHb4obEdQ,Happy Gathering,"3220 34th Ave, Astoria, NY 11106",11106,40.758906,-73.926013,3.0,62,chinese
1736,s1uT-RIpz6X3dN-n3NeAZA,Lodi Chinatown Gourmet Kitchen,"25 Washington St, Lodi, NJ 07644",07644,40.8756476,-74.0848824,4.0,73,chinese
1737,bfg1MmcnH6DO1dgF_tLxkA,Yeung II Sushi Asian Cuisine,"1120 Washington St, Hoboken, NJ 07030",07030,40.75079,-74.02716,3.5,210,chinese
1739,5Iri-tiW20KKM3iCwD_xCA,DimSum28,"29 E 28th St, New York, NY 10016",10016,40.74383,-73.98501,3.0,2,chinese
1744,kwGaeWUVC_MIxMFw0sM-Ww,Hong Kong Express,"989 Wyckoff Ave, Ridgewood, NY 11385",11385,40.6961416,-73.9047676,3.5,49,chinese
1751,Jn_p5WaprUY3Ql_539gsWw,M&J Asian Cuisine,"600 E 14th St, New York, NY 10009",10009,40.7292851717997,-73.9780369922164,4.0,54,chinese
1752,sYK7jLKyfJJhf9fqC77hLA,Tian Fu Lou,"7 W 45th St, New York, NY 10036",10036,40.755909,-73.980064,2.0,24,chinese
1755,_Acmtq5Nnv4Xmqmz914CUg,New Happy Joy Restaurant,"760 10th Ave, New York, NY 10019",10019,40.765602,-73.990768,2.5,18,chinese
1757,_MdNLeBAcwv5Nb2yArZFvg,Happy Garden,"2926 30th Ave, Astoria, NY 11102",11102,40.76728,-73.922814,3.5,77,chinese
1759,EVQQ1Fs1YNlKd4HuxmzlJQ,88 Chinese Restaurant,"473 Malcolm X Blvd, New York, NY 10037",10037,40.8133599154897,-73.9418023908753,3.0,22,chinese
1762,31yEM_YcyAqG6an7attTlg,Empire Express,"3308 Queens Blvd, Long Island City, NY 11101",11101,40.7443362968621,-73.9313001176036,2.5,19,chinese
1768,pfzQGY4bgpxBWR26a6rzxQ,China Taste,"7808 Bergenline Ave, North Bergen, NJ 07047",07047,40.80103,-74.00686,3.0,23,chinese
1769,I3_4xi2YNywn8-SKefQDjg,Yang's Chinese Food,"304 W 14th St, New York, NY 10014",10014,40.73994,-74.00334,3.5,3,chinese
1771,9ieA0TyApI94wEqqW_r93w,Aaron's Chinese and Thai,"338 9th Ave, New York, NY 10001",10001,40.750379,-73.998141,2.0,62,chinese
1773,wQxJkDpO3kOSBRSsRi3CaA,Jade Eatery And Lounge,"1 Station Sq, Ste 2, Forest Hills, NY 11375",11375,40.718933,-73.845291,3.5,783,chinese
1774,RdGWCbcxA79G1ZMPVL3SGQ,Nora Thai,"176 N 9th St, Brooklyn, NY 11211",11211,40.71864,-73.95625,3.5,130,chinese
1777,Yj3pRPnIG05AjRfGP0Afjg,Mei Chung Mei Restaurant,"157 W 231st St, Bronx, NY 10463",10463,40.8784523010254,-73.902961730957,4.0,26,chinese
1778,BEuZGvNlbM4tXq7YICyM6w,LuAnne's Wild Ginger All-Asian Vegan,"380 Broome St, New York, NY 10013",10013,40.7204631,-73.9964956,4.0,684,chinese
1779,G4K-mNlM0oLKo8N--Ne2AA,Sampan Chinese Restaurant,"28-48 Steinway St, Astoria, NY 11103",11103,40.7644,-73.9148699,3.0,82,chinese
1780,aLLW3s2Ea0dmUsmg_a8Csg,Empire Wok,"123 Pelham Rd, New Rochelle, NY 10805",10805,40.9051115,-73.7746723,4.0,18,chinese
1783,QlVBFWxQ-HY-O2AmqHiJxA,New China Restaurant,"3035 3rd Ave, Bronx, NY 10455",10455,40.8199502681327,-73.9133950213959,3.0,11,chinese
1784,yUVcpgecpq1qncpa1x34Hg,Golden City Seafood Restaurant,"6418 20th Ave, Brooklyn, NY 11204",11204,40.61683,-73.98575,3.5,85,chinese
1786,l1JP5MiQja95rF99qeJ1zw,Golden Wok,"1770 Amsterdam Ave, New York, NY 10031",10031,40.827003,-73.946723,3.5,60,chinese
1789,azHDhKQ4ta-RBzBD_yHKww,Dim Sum Alley,"929 Amsterdam Ave, New York, NY 10025",10025,40.80004,-73.96578,4.0,1,chinese
1792,j6nn4UtRCYbaeQ267dTCug,Kim Tong,"1722 Amsterdam Ave, New York, NY 10031",10031,40.82557,-73.94777,2.5,29,chinese
1793,sljnE3uoRUmM7aW5f1I3Ug,Once More Thai,"6 Clinton St, New York, NY 10002",10002,40.72103,-73.98381,3.5,277,chinese
1795,naXE13hiCj-7LMMgcueLMg,Wah Lung Kitchen,"2111 21st Ave, Astoria, NY 11105",11105,40.78214,-73.914151,3.5,16,chinese
1798,e6ejRujpo-LIgiBRF2z8ww,China Wok,"7012 Bergenline Ave, North Bergen, NJ 07047",07047,40.79633,-74.0103199,3.0,4,chinese
1799,78T09sip-rf1Lgqu-psg2w,Loong’s Dumpling,"73 Clinton St, Brooklyn, NY 11201",11201,40.6938678,-73.9924355,4.5,9,chinese
1801,1KoKR9fug8VXZr5tqqtimQ,Rim Nam Thai,"52 Jay St, Brooklyn, NY 11201",11201,40.7033674860089,-73.9868891,4.0,25,chinese
1802,0yC40qHlgV3LTVx_jEr8pg,Park Asia,"6521 8th Ave, Brooklyn, NY 11220",11220,40.6321623490724,-74.0128705497028,3.5,313,chinese
1808,XjPfgkSP-RDEkq_ox8fE3A,King's Chef,"4311 28th Ave, Astoria, NY 11103",11103,40.76433,-73.91072,3.5,64,chinese
1810,OpOwJYqJRgRnoBKKPYwdTQ,Double Dragon,"2037 1st Ave, New York, NY 10029",10029,40.78919,-73.94061,3.0,5,chinese
1811,Rp-kcJD6Dwaq0c4Kuj6aiw,Good Tasty Too Chinese Restaurant,"14 Green St, Newark, NJ 07102",07102,40.7323639,-74.173104,4.0,76,chinese
1813,JTFc6V7JLTdiUL3LuH7LiQ,Lotus Cafe - Hackensack,"450 Hackensack Ave, Hackensack, NJ 07601",07601,40.908911297714745,-74.02838765921352,3.0,224,chinese
1814,AtA353PnCCEEaFrYNoeAXQ,Yangji Bbq,"6 E Columbia Ave, Palisades Park, NJ 07650",07650,40.84246202343633,-74.00139033794403,4.0,1,chinese
1817,JKnQE46rkZzmHDlX8yyumg,City Island Chinese Restaurant,"84 City Island Ave, Bronx, NY 10464",10464,40.84009,-73.783559,2.5,12,chinese
1818,-HIsDolVluV6n5tlfQGB5w,Yan Asian Restaurant,"94 Park Ave, Rutherford, NJ 07070",07070,40.827441,-74.104935,3.5,155,chinese
1822,2Ja9jloYL0JGjhgMD2cevA,In Se,"31 St Marks Pl, New York, NY 10003",10003,40.728995,-73.988279,5.0,1,chinese
1823,DY0y0KPwu8LnQteNB-uoAQ,Amaze,"694 3rd Ave, New York, NY 10017",10017,40.7519302,-73.9739609,3.0,278,chinese
1824,tX_fGX09HCMvXTzHDZQoYw,New Ho Wah,"4201 Broadway, Astoria, NY 11103",11103,40.758332,-73.9171535856445,2.5,37,chinese
1825,2VpurA2lb-q90nmALklNcA,Perry St,"176 Perry St, New York, NY 10014",10014,40.73442,-74.00971,4.0,994,chinese
1826,Neiw4AB_s7BpLSxyUrSXBQ,Sushi & Noodles,"274 Troutman St, Brooklyn, NY 11237",11237,40.70347,-73.92577,4.0,174,chinese
1830,_XLLSXPIjgoZQtwU3RCcQA,Hunan Delight,"752 Union St, Brooklyn, NY 11215",11215,40.6755282563532,-73.9780712127686,4.0,341,chinese
1833,6gsxavB8DolodZl-fZX65Q,Chinese Five Star Restaurant,"1715 E 174th St, Bronx, NY 10472",10472,40.83475,-73.87107,4.5,4,chinese
1836,uD0Tnv0DsMU_JhG7UlYRew,Hunan Park,"610 Amsterdam Ave, New York, NY 10024",10024,40.79006,-73.97351,1.5,2,chinese
1838,wFjW3d0PDr2Lb_54RmnB6Q,TLK by Tigerlily Kitchen,"58 3rd Ave, New York, NY 10003",10003,40.73116944194413,-73.98908630204441,4.5,59,chinese
1840,4NCvsUR3cKLaPgIZJK622w,Chang Hong Chinese Restaurant,"409 Irving Ave, Brooklyn, NY 11237",11237,40.696949,-73.910232,4.0,14,chinese
1843,7GFuwK9bv_rmn_-eykzk8Q,Jade Gourmet,"237 Palisade Ave, Cliffside Park, NJ 07010",07010,40.81275,-73.9926,4.0,42,chinese
1844,b6O3gPP3S0eugOO4tIbxPg,Ok Canaan Taiwanese Gourmet 台灣好滋味,"43-18 Main St, Flushing, NY 11355",11355,40.75182,-73.8272,4.5,98,chinese
1845,4fQuriJ0mFzzG6RE1cRV5A,Halal Kitchen,"4214 Greenpoint Ave, Sunnyside, NY 11104",11104,40.74051,-73.92241,3.5,38,chinese
1848,8SA_ZTKNo6TdD65u8ppRGQ,Panda House,"82 Nagle Ave, New York, NY 10040",10040,40.86055,-73.92815,3.5,28,chinese
1849,Dh2I2jRTXE7oDCfuA9vCoQ,Super China Pagoda,"4720 30th Ave, Astoria, NY 11103",11103,40.7610039,-73.9091797,3.5,51,chinese
1850,E1fFQqXuO2Ido9hGDmTbDg,Good Luck Chinese Restaurant,"4516 48th Ave, Woodside, NY 11377",11377,40.7392043166647,-73.9197625899353,4.0,15,chinese
1851,_O3q6PSXNoPapUar-RVXPw,Grace Chinese Food II,"136 Graham Ave, Brooklyn, NY 11206",11206,40.70615,-73.94286,3.5,23,chinese
1852,jLhKLKuNPMTzAMJgEY5DsQ,Monarch Restaurant,"146 Metropolitan Ave, Brooklyn, NY 11249",11249,40.715895,-73.962271,4.5,112,chinese
1853,__r8_g1cgDaiDn10cGeJ3Q,New China Red,"118 Chambers St, New York, NY 10007",10007,40.715023,-74.008636,2.5,37,chinese
1860,jB1V38PMXtWbOzg4j0deFQ,Lees Hawaiian Islander,"768 Stuyvesant Ave, Lyndhurst, NJ 07071",07071,40.804107,-74.134033,3.5,230,chinese
1861,5MJdYsY1iSrNuNRSNS9Cbg,China Garden,"1178 Bushwick Ave, Brooklyn, NY 11221",11221,40.6884727478027,-73.9169464111328,5.0,1,chinese
1862,2z_2ETItITMQiuAE7tTZAQ,Silver Palace,"3438 Bdwy, New York, NY 10032",10032,40.823034042794845,-73.9526024360038,3.0,15,chinese
1863,bVEvRibOk3dukWJ8TiU7GQ,Taste of China,"4501 Broadway, Astoria, NY 11103",11103,40.7571451223932,-73.9148019297323,3.5,40,chinese
1877,entLjafiBAYOvbJYHRvyrw,Yang Garden,"816 W 187th St, New York, NY 10033",10033,40.855266,-73.937759,3.5,23,chinese
1879,Em1w7fCeJqcZUBRS_QuTEg,Hardee's,"154 Adelphi St, Brooklyn, NY 11205",11205,40.692907422781,-73.9718820154667,4.0,8,chinese
1880,R070R6r0WdmdREd3DT0Omg,The Flying Dragon,"1183 Morrison Ave, Bronx, NY 10472",10472,40.82897,-73.87462,1.0,1,chinese
1882,TKfUaqizEuC1Qacr3MgmdA,New Yummy Restaurant,"133 48th St, Union City, NJ 07087",07087,40.77942,-74.0175299,3.0,25,chinese
1883,XGn1UkkUAGkwRHnegq6Xig,China Spice,"117 Tonnelle Ave, Jersey City, NJ 07306",07306,40.7352069,-74.0671543,2.5,57,chinese
1884,Qsc2DrX3IR-uGfwnUlOzcA,Lotus Express,"4840 Broadway, New York, NY 10034",10034,40.86626,-73.92474,4.0,83,chinese
1885,a-hVnSTC12MY5L3t9yOSJw,Eastern Chinese Restaurant,"2105 Broadway, Broadway Shopping Ctr, Long Island City, NY 11106",11106,40.7656686822612,-73.9307687804103,3.0,31,chinese
1886,6Jjz97KPJ0jtmmIBCjReEw,Hou Yi Hot Pot,"92 Hester St, New York, NY 10002",10002,40.7161793,-73.9925896,4.0,509,chinese
1887,r16il2wCv7glckJ8QkO1-g,China Taste,"297 Broad Ave, Leonia, NJ 07605",07605,40.8609142899513,-73.9884473383427,4.0,31,chinese
1888,gcwOJAeYOQsCaC9k_SRo2A,Kay's Spring Garden Chinese Restaurant,"473 Central Ave, Jersey City, NJ 07307",07307,40.750907,-74.046302,3.5,49,chinese
1889,IBMaz2RZPkU1Ng9b8A6ywg,Lin's Kitchen,"70-24 35th Ave, Jackson Heights, NY 11372",11372,40.75051,-73.8955064,3.5,52,chinese
1890,P8-7w1GFnZMV5hCvgXwkHg,CBao Asian Buns and Bubble Tea,"42nd St and 43rd St, New York, NY 11104",11104,40.751722,-73.920644,3.5,16,chinese
1891,YIYetgfNE34G8JhQu98XQw,Ozen,"760 Amsterdam Ave, New York, NY 10025",10025,40.7948819801249,-73.9700052707462,3.0,210,chinese
1892,XbQNANeO1E4-yanLZHgCmw,Beijing Chinese,"223 E 14th St, New York, NY 10003",10003,40.733059,-73.9861382,3.0,21,chinese
1897,Yo6D3B8TP_xdN1yaoNc0Ww,Fresh Wok,"1777 1st Ave, New York, NY 10128",10128,40.78065,-73.94698,3.5,39,chinese
1899,n61FbfvTddHBXF5WKWjF4g,Pad Thai Noodle Lounge,"114 8th Ave, New York, NY 10011",10011,40.7408371121571,-74.00145524314277,3.5,344,chinese
1902,806LMXdSg8HuDiemcbnF4g,New Joy Garden,"482 Riverdale Ave, Brooklyn, NY 11207",11207,40.66261097196922,-73.89809553095428,3.5,7,chinese
1905,J2ks4DGmJ286xUI8WzlYeg,First Choice Chinese Kitchen,"3893 Broadway, New York, NY 10032",10032,40.83778,-73.9425,3.0,58,chinese
1906,v5CsUc6pr7foHWsoQ0Y36Q,Ho Wan Restaurant,"111-05 Liberty Ave, Richmond Hill, NY 11419",11419,40.68508,-73.83095,3.5,113,chinese
1907,ApjmgPwYXgrb0JurjQZO4w,Fortune Cookie Chinese Kitchen,"611 Manhattan Ave, Brooklyn, NY 11222",11222,40.72338,-73.9507,3.5,49,chinese
1909,98URsYAwTfXRPP5e1ONPug,Maya Congee Cafe,"563 Gates Ave, Brooklyn, NY 11221",11221,40.68719,-73.944167,4.5,133,chinese
1911,iktFUkKDa7B7e10Lk80amw,New Fun Sing,"689 Broadway, Brooklyn, NY 11206",11206,40.70191,-73.94349,3.5,16,chinese
1916,JAwcUcaAEeb-xuWIJHgPeA,New Sunny Wok Chinese Restaurant,"810 Summit Ave, Union City, NJ 07087",07087,40.75914,-74.04298,3.5,8,chinese
1917,_iLjlrftSGKvFyG6PXQyAg,Jimmy's Best Chinese Restaurant,"4004A Boston Rd, Bronx, NY 10475",10475,40.88447,-73.8315,4.5,41,chinese
1918,afjlMhMd_RJxZgE08RnebQ,Main Street Imperial Taiwanese,"5910 Main St, Flushing, NY 11355",11355,40.74342,-73.82596,4.0,366,chinese
1919,0ng8qzjd2ExoXJ4CuDwyWw,Lucky Star,"807 Southern Blvd, Bronx, NY 10459",10459,40.816918,-73.896069,4.0,3,chinese
1921,tesXYams5rhVNH9edvpzUg,Hong Kong Restaurant,"1811 Williamsbridge Rd, Bronx, NY 10461",10461,40.85056,-73.85179,3.5,21,chinese
1922,_VWpp7qBwJTAEwc4U2QX8Q,Funny BBQ,"98 Bowery, New York, NY 10013",10013,40.71773,-73.99554,3.0,242,chinese
1923,oEtZCrpEeQDYou3edW9hkw,Chen's Kitchen,"301 Jackson St, Hoboken, NJ 07030",07030,40.74183,-74.03993,4.0,24,chinese
1924,Wi367ViFEqzj_b308MqdOA,Taste Chinese Restaurant,"178 Church St, New York, NY 10013",10013,40.7157208,-74.0075003,2.0,35,chinese
1926,qusZ-K5tzM1EyOa1IEWCHA,Nourish,"637A Vanderbilt Ave, Brooklyn, NY 11238",11238,40.677941,-73.968455,4.0,354,chinese
1927,IfKU_k1jEI6jtuZuPvr9rw,Little Manila Grill & Restaurant,"68-28 Roosevelt Ave, Flushing, NY 11377",11377,40.746152,-73.896546,5.0,3,chinese
1929,jg5nc64wLYKwKAvz_lfMuA,Thai At Lex,"1244 Lexington Ave, New York, NY 10028",10028,40.778142,-73.956807,3.5,236,chinese
1932,Tc2uYkCroymhrtXnkVcSmg,Francesca Chinese Restaruant,"2411 Bergenline Ave, Union City, NJ 07087",07087,40.7680018,-74.0323863,4.0,9,chinese
1934,S5VN-lFmTdI5VVQ0qFyfCQ,Fortune Place,"286 Broadway, Brooklyn, NY 11211",11211,40.70849,-73.9585,3.5,18,chinese
1935,tsTGTBrz2TqrYRgdr6vEJQ,C And Y Chinese,"399 5th Ave, Brooklyn, NY 11215",11215,40.67042,-73.98496,4.0,73,chinese
1941,CqvbXj6siqnBKaTjqNWwuw,Good Taste Chinese Restaurant,"281 E 161st St, Bronx, NY 10451",10451,40.825765,-73.917702,3.5,8,chinese
1949,upEljMinfeX9q5jtZPSA0A,Meiya Kitchen,"858 Gerard Ave, Bronx, NY 10451",10451,40.82712,-73.92503,4.0,9,chinese
1950,lnI9toC-uAhBIbtHDMxvcA,Indika House,"943 Broadway, Brooklyn, NY 11206",11206,40.69716,-73.9353,4.5,118,chinese
1951,s3I5FZ-4Awiyph58ijD8Xg,Oriental Chinese Restaurant,"3774 Broadway, New York, NY 10032",10032,40.8337324320757,-73.9447835513302,2.5,13,chinese
1953,Kkz2heNcQYz6dBKJcnBuaw,Great Wall Chinese,"800 W 181st, New York, NY 10033",10033,40.85087726895802,-73.9385181,3.0,60,chinese
1959,guLhJRVpZAYrkSbFuyb5_Q,honeygrow,"194 Joralemon St, Brooklyn, NY 11201",11201,40.69249496963276,-73.99139982350925,3.5,210,chinese
1962,JE3i1eX-qGkEdMWMdEC56Q,Tipsy Shanghai,"189 East Broadway, New York, NY 10002",10002,40.71404,-73.98884,4.0,30,chinese
1964,k34VgKhpuIRPEr8vKSMwjA,Chung Chun Kitchen,"338 Myrtle Ave, Brooklyn, NY 11205",11205,40.69314,-73.973,3.0,29,chinese
1968,lh5sd985Q1bDxi-xRWBzjw,Golden Bay Restaurant,"2144 86th St, Brooklyn, NY 11214",11214,40.6025019652255,-73.9951656013727,3.5,98,chinese
1969,u-trtwKpPaYBL4asHH25LQ,Panda,"480 Washington Ave, Belleville, NJ 07109",07109,40.7969948,-74.1482644,4.0,33,chinese
1970,ZrDOoWJ9u6vX8v04p4Oiew,Mei Wei East,"86 Lakeview Ave, Clifton, NJ 07011",07011,40.8779615,-74.1366802,4.0,29,chinese
1972,xi_QX5uArqDM4LeL4WIv1Q,Li's Kitchen,"2515 Williamsbridge Rd, Bronx, NY 10469",10469,40.8635,-73.85847,4.0,46,chinese
1973,awvl9pC0RW8PT5A3NeLGMg,FuXingMei Sushi House,"1086 River Rd, Edgewater, NJ 07020",07020,40.83162,-73.97267,4.0,89,chinese
1974,iFAAI-7NoceHYVybom5SyA,New Peking,"7715 37th Ave, Jackson Heights, NY 11372",11372,40.7494475,-73.8884253,3.5,65,chinese
1975,76xYLhmeK4PZEB4V-NUHOQ,Hong Kong Chinese Kitchen,"1507 Summit Ave, Union City, NJ 07087",07087,40.76368,-74.04038,2.5,9,chinese
1976,LXRdRSqK7A0L_XlqNYarKQ,Lin's Gourmet,"1761 John F Kennedy Blvd, Jersey City, NJ 07305",07305,40.7009292393923,-74.0935865789652,3.5,28,chinese
1977,WpfuHkTsiRN2EerQ8ZaG4g,Saigon Cafe,"188 Newark Ave, Jersey City, NJ 07302",07302,40.72164,-74.04574,4.0,395,chinese
1979,YiqPbaFHvK0BRO7pLtc71A,Jingdu Chinese Restaurant,"850 Kearny Ave, Kearny, NJ 07032",07032,40.7808782,-74.1390602,3.5,18,chinese
1983,jVuj54_J9z0w9DjKPoUK2g,China Mia,"2232 White Plains Rd, Bronx, NY 10467",10467,40.8581892,-73.8675759,4.0,50,chinese
1984,6oQKDCJrgDffPKXPTPBXlA,King Wah Restaurant,"6417 Fresh Pond Rd, Ridgewood, NY 11385",11385,40.7099237520059,-73.8989976712028,3.5,87,chinese
1986,YatDZB1Lhth3z3pfWCNPGA,Gub Khao Thai Restaurant,"951 Main St, Paterson, NJ 07503",07503,40.89535,-74.15975,4.5,63,chinese
1988,YCBjn0t4bMaQb8Bk7l37ng,Gan Asia,"691 Amsterdam Ave, New York, NY 10025",10025,40.7923393,-73.971405,2.5,49,chinese
1989,FKjAriOhhGZJSlkqrk8zWg,I’Milky,"992 6th Ave, New York, NY 10018",10018,40.7513413,-73.9864468,4.5,385,chinese
1990,qgPYGl1Nuie2XBF1YqJHSA,The Market,"372 Lafayette Ave, Clinton Hill, NY 11238",11238,40.6887759766071,-73.9604237030468,4.0,139,chinese
1992,uzqDuM_7lVDnbkr0dAoM1A,Green Shell Chinese & Italian Restaurant,"6320 Bergenline Ave, West New York, NJ 07093",07093,40.7921362,-74.0136587,3.5,19,chinese
1994,Yrsdl3AaTwMXHZnv4eKQBQ,Central Wok Chinese Restaurant,"499 Central Ave, Jersey City, NJ 07307",07307,40.75171,-74.04572,3.0,18,chinese
1995,zsIfJPwYV2WwXyXEKPd9Jw,China King Restaurant,"1026 River Rd, Edgewater, NJ 07020",07020,40.8297878,-73.9720964,3.0,26,chinese
1996,WgzUkwQkKwraqNzbYDFgWQ,Golden Imperial Palace,"618 62nd St, Brooklyn, NY 11220",11220,40.636477,-74.014634,3.5,137,chinese
1997,TjB0wn5MyHM5rDMBCSCnfw,Old Peking,"746 Montgomery St, Jersey City, NJ 07306",07306,40.7255268,-74.0683028,4.0,46,chinese
1999,xZ19F2iiWiA36LAS5PH_GA,Great Wall Kitchen,"2238 Adam Clayton Powell, New York, NY 10027",10027,40.8132892,-73.9454751,3.5,7,chinese
2058,pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,"237 Kent Ave, Brooklyn, NY 11249",11249,40.71657,-73.96559,4.0,417,japanese
2096,PjjpgjY_sdawJU1JHbyNTQ,Temakase,"157 Second Ave, New York, NY 10003",10003,40.729711,-73.987127,4.5,617,japanese
2115,DuKEM58WxRQ2QqtuGRs5Hw,Sushi Yugen,"1144 1st Ave, New York, NY 10065",10065,40.76196,-73.96005,4.5,34,japanese
2123,wcnfhQ7Q_us38Q1uEARagw,Sushi Jin,"316 E 84th St, New York, NY 10028",10028,40.776032,-73.951988,5.0,61,japanese
2125,NGDLKVh3x5Hch24XWb6M9w,Sushi Nonaka,"410 Amsterdam Ave, New York, NY 10024",10024,40.783672,-73.978343,4.5,144,japanese
2128,TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,"1138 1st Ave, New York, NY 10065",10065,40.7617347309091,-73.9604171678531,4.5,243,japanese
2132,MWx4HB9p7pCzse9CInLuDw,Sushi Seki,"1143 1st Ave, New York, NY 10065",10065,40.761918,-73.960536,4.0,548,japanese
2189,ykf5siP-2CXY3leFbeeabQ,An'Nam,"234 W 48th St, New York, NY 10036",10036,40.7605285644531,-73.9863891601562,4.0,362,japanese
2194,CdHOwIO6OFNXZxPYEUts2g,Ageha Sushi,"767 9th Ave, New York, NY 10019",10019,40.76452,-73.98859,4.0,726,japanese
2222,IVDk7BYFWwFsYPRbHLd49w,Takeda,"566 Amsterdam Ave, New York, NY 10024",10024,40.788749,-73.974599,4.5,64,japanese
2233,_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,"63 W 37th St, New York, NY 10018",10018,40.75166024917636,-73.98585830122367,4.0,1834,japanese
2241,iTj5T_jPYvznd1QTgs7NZw,Nai ,"84 2nd Ave, New York, NY 10003",10003,40.7265319,-73.9888568,4.5,1059,japanese
2246,5S8ZK9XLdl4l645twbNYZQ,Boqueria,"1460 2nd Ave, New York, NY 10075",10075,40.771522,-73.956073,4.0,919,japanese
2250,IPhWpqIuAiEerKlLS82RpQ,noda,"37 W 20th St, New York, NY 10011",10011,40.74072,-73.99318,4.5,54,japanese
2254,Xfx5MCkghFKEWZ8umGMpIA,Sushi Suki,"1577 York Ave, New York, NY 10028",10028,40.774511,-73.948429,3.5,169,japanese
2262,MGRo61aHFUeRlWhSbTv2NA,Sushi By M,"300 E 5th St, New York, NY 10003",10003,40.72659,-73.98873,4.5,1036,japanese
2276,c0qP9-q1sCDaWsGG8X2WWQ,Sushi Nikko,"28-25 Jackson Ave, Fl 2, Queens, NY 11101",11101,40.74908910872438,-73.93851963080886,4.5,7,japanese
2284,SqUIFSqY1PWKWY_hfgJ0MQ,Maguro,"160 E 28th St, New York, NY 10016",10016,40.7420234680176,-73.9813766479492,3.5,421,japanese
2293,YvRTy-6_akPsz25BSSuC_w,Sushi Teru,"615 1/2 Hudson St, New York, NY 10014",10014,40.737832,-74.00594,4.5,50,japanese
2301,-XYp6w50XbZfS90YddS5ew,Soothr,"204 E 13th St, New York, NY 10003",10003,40.732259,-73.987363,4.5,911,japanese
